level_0,Step05_predicted_from_W3110,Step09_predicted_from_Step05,Step10_predicted_from_Step09,Step10_predicted_from_W3110,iBAQ_Step04,iBAQ_Step05,iBAQ_Step09,iBAQ_Step10,iBAQ_W3110,$D_{KL}\left(\text{iBAQ_Step05}\|\text{Step05_predicted_from_W3110}\right)$,$D_{KL}\left(\text{iBAQ_Step10}\|\text{Step10_predicted_from_Step09}\right)$,$D_{KL}\left(\text{iBAQ_Step09}\|\text{Step09_predicted_from_Step05}\right)$,$D_{KL}\left(\text{iBAQ_Step10}\|\text{Step10_predicted_from_W3110}\right)$,$\log_2\left(\frac{\text{iBAQ_Step05}}{\text{Step05_predicted_from_W3110}}\right)$,$\log_2\left(\frac{\text{iBAQ_Step10}}{\text{Step10_predicted_from_Step09}}\right)$,$\log_2\left(\frac{\text{iBAQ_Step10}}{\text{Step10_predicted_from_W3110}}\right)$,$\log_2\left(\frac{\text{iBAQ_Step09}}{\text{Step09_predicted_from_Step05}}\right)$
b2286,0.00016809611461676683,0.00028694603843924435,0.0002675372793761155,0.0001701361657507403,0.000171175557033504,0.00028504135518039213,0.00026731061954707324,0.00025234520368502144,0.00016785477101608629,3.358462850773126e-05,4.397447500285477e-07,6.876863832046428e-07,1.7265167453387966e-05,0.7618848692235307,3.5832598929996795,4.236309981104723,3.539833716109511
b2287,0.0001334897850105787,0.00026247315526889333,0.0002460928239598379,0.00013510984617561852,0.00017234681730924817,0.0002607309175037094,0.00024588433205344895,0.00024616154956988526,0.00013329812736612943,4.730881741388677e-05,9.59550505458956e-12,5.356300415532925e-07,3.662058631632314e-05,0.9658323206517636,3.678987257971553,4.544057032166917,3.584893174937383
b2288,0.00011370382561690642,0.00021527365114455305,0.00022474834429195127,0.0001150837600604581,0.00015412713429458521,0.0002138447130709095,0.00022455793560792215,0.000185704166737377,0.000113540575617059,3.4934780988098724e-05,3.606919890614059e-06,1.97387860335766e-07,1.823805185587228e-05,0.9112827444163347,3.5280462401683135,4.493672464454335,3.780163811819916
b2290,7.635775161253183e-05,0.00010560751347822938,0.00011672103861111887,7.728444595118416e-05,6.175832442769901e-05,0.00010490651455862387,0.00011662215156734344,0.00010409667435604547,7.624812115048306e-05,4.77374886160931e-06,7.087537568519045e-07,5.554124362591739e-07,4.190604078677459e-06,0.45825774249767726,3.8944572242043094,4.489271854311323,4.1524285772753
b2291,2.7059574695879735e-05,1.4779234970722192e-05,2.240396168726975e-05,2.7387975600142292e-05,2.157582527438502e-05,1.4681133733358924e-05,2.238498086284877e-05,2.6326403842737014e-05,2.7020723975237696e-05,3.401255726513167e-06,3.2491714340429824e-07,1.6877613317730452e-06,2.0844616526139527e-08,-0.882175781268268,4.9009484341645955,4.611159668179178,5.338948561207893
b2293,7.786538607732635e-05,7.353158430603624e-05,6.49319828215799e-05,7.88103773968847e-05,7.084634357699302e-05,7.304349818926539e-05,6.487697190063448e-05,6.916896186344454e-05,7.775359103264535e-05,1.5248096019306696e-07,1.3532454271905864e-07,5.305690293244295e-07,6.153884415617734e-07,-0.09222628140388878,4.331752885018009,4.052296540692883,4.088258583421533
b2294,0.0004411817694363577,0.0005595611089024262,0.0006532708194501215,0.00044653604767817785,0.0005900196017861164,0.0005558468681266056,0.0006527173629277254,0.0006708465484870217,0.0004405483437499096,1.3755467830298595e-05,2.3433821428079857e-07,7.356648686753864e-06,4.873765529748384e-05,0.33331430847451315,3.2730610432972336,3.8219655966079378,3.4690503340144545
b2296,0.000781644087043122,0.0005739648465415347,0.0006512834532536665,0.0007911302902773337,0.00047432891490825505,0.0005701549969951755,0.0006507316804445957,0.0006099581590947667,0.0007805218433859874,3.1610173437340394e-05,1.3397332543427102e-06,4.919019741280806e-06,2.253890561167897e-05,-0.45515767172482846,3.1823066112517253,2.901676874810118,3.4293368343325827
b2297,0.00028926202040148604,0.00025591933641627745,0.00027552275339026103,0.00029277256741252713,0.00024130329797128166,0.0002542206014264516,0.0002752893282005966,0.00027370685631251696,0.00028884671313693096,2.2137798290201393e-06,5.997236887439125e-09,7.15212421442072e-07,6.347235877657222e-07,-0.18629596474205812,3.622088022534456,3.5344791073587523,3.7343353119793257
b2310,0.0004950621758215537,0.0005331620625852615,0.00038333847202157124,0.0005010703584346657,0.00047517558327861203,0.0005296230527408155,0.00038301370444997776,0.0004165752125709542,0.000494351391468531,1.1792358894714998e-06,1.4009425932572789e-06,2.346478865297133e-05,7.5622440958026185e-06,0.09735619181064159,3.565650054364218,3.17925565378016,3.0056984635917177
b2312,0.0002525646385370074,0.0003357559199586102,0.0003759553302899914,0.00025562981811253594,0.0002890981549704988,0.0003335272476853002,0.0003756368177780538,0.00036474005110659775,0.0002522020194520388,1.1777094850854743e-05,1.6897252151968451e-07,2.2799397030376562e-06,2.0538272678288436e-05,0.40115196578878276,3.46082547663326,4.017330602455229,3.653411750928285
b2314,3.3494592524210626e-05,2.5625929655196675e-05,3.373505613088855e-05,3.390109020928073e-05,2.8160254339464513e-05,2.5455830498322927e-05,3.370647550813127e-05,3.4934639807203895e-05,3.3446502741876576e-05,1.0526843792024276e-06,2.107957762965425e-08,1.1579020632729444e-06,1.559730893791226e-08,-0.39593206659677094,4.593360235751325,4.586277128991529,4.954215543418867
b2315,4.398468918267388e-05,5.3925842188144e-05,6.778968671473622e-05,4.451849697025515e-05,6.582053500742786e-05,5.3567894577527266e-05,6.773225472306231e-05,6.367609426297836e-05,4.39215382687675e-05,9.754715941169984e-07,1.2741392336161747e-07,1.6333373066872907e-06,3.632359615753329e-06,0.2843671764677964,4.186873318827155,4.793534236964014,4.5787156161313725
b2316,0.0003031421204225404,0.0002905997173759409,0.0003339188618585722,0.0003068211193567694,0.0003034234706453751,0.0002886707818181484,0.00033363596299558257,0.0003315988053228215,0.0003027068848370689,3.510464764415618e-07,8.078567306324218e-09,3.0401115986253583e-06,9.74580942279357e-07,-0.07056923219105293,3.536630053790402,3.6587298510758632,3.743218989132121
b2317,5.538682032332596e-06,1.4860817128535688e-05,1.6145541338249504e-05,5.60590068629458e-06,1.2948754952689655e-05,1.4762174367159565e-05,1.613186270008717e-05,1.5198084569636901e-05,5.530729882648736e-06,5.248037715401784e-06,2.8359767593253273e-08,5.2869616628883694e-08,5.565620713073699e-06,1.414290613175968,4.824163507844798,6.350281230193673,5.00341283714295
b2318,3.82467586668508e-06,1.1617809015054805e-05,1.19826405834488e-05,3.871092967738845e-06,3.0893511436474363e-06,1.1540692612068804e-05,1.197248878975316e-05,9.73993308627195e-06,3.81918459731692e-06,5.029588280515273e-06,2.243524274919934e-07,5.359735813995414e-09,3.1181704254354933e-06,1.5933204169015376,4.809418297982006,6.439551303347958,5.060403314644471
b2319,0.00014591287867397898,7.967644963219498e-05,9.795716620736083e-05,0.00014768370921505855,0.00013777036741682963,7.914757528158652e-05,9.787417607380711e-05,0.00015343840318464378,0.0001457033846020599,1.8351082152943493e-05,1.3377146545133996e-05,1.935841288384796e-06,1.1069111627192894e-07,-0.8824901665295091,4.535278081848544,3.9429903327001856,4.383659289985475
b2320,0.0002489120524473611,0.00020332461988169226,0.0002366194708991132,0.0002519329034409286,0.00020551188798977575,0.00020197499678981204,0.00023641900489696532,0.00023721921169189374,0.00024855467755426856,4.73322486628752e-06,7.594166064766629e-10,2.5580408340832375e-06,4.382811999391594e-07,-0.30145938040258,3.6986176842867557,3.608146922973189,3.9140225800908155
b2321,1.3261469426187589e-05,1.4860817128535688e-05,1.1283887638561684e-05,1.3422413513460084e-05,8.388290097019736e-06,1.4762174367159565e-05,1.1274327834226931e-05,1.5198084569636901e-05,1.3242429302690815e-05,8.187880550179851e-08,6.116949187619519e-07,4.725226724347111e-07,1.125913260681875e-07,0.15466459520411036,5.3410351160289125,5.090655212221815,4.645144739218646
b2323,0.001087800941441079,0.0010331674535976464,0.0010673715535856599,0.0011010027310790111,0.0010059387180073617,0.0010263095204365476,0.0010664672674449605,0.000968439090797406,0.0010862391338012677,1.771706335065978e-06,4.7335325414241906e-06,5.309655343674075e-07,8.32159508527548e-06,-0.08394868651349441,2.9318968494943602,2.8871412697554097,3.07530647045444
b2325,0.00023808165845346904,0.00037276090163717044,0.00037944208694222866,0.00024097106942179273,0.0002783713468740982,0.0003702865986192066,0.00037912062042078423,0.0003625384946375565,0.00023773983327304678,3.133716426928298e-05,3.822342441861656e-07,5.3946037515545386e-08,2.6512792722980675e-05,0.637185855293632,3.4414527739300276,4.096472533015211,3.51180569003032
b2326,2.590975689250312e-05,7.268403518476832e-05,5.6054518494179776e-05,2.6224203356956113e-05,2.65036428107835e-05,7.22015749084207e-05,5.600702863553816e-05,5.786577822212279e-05,2.5872557020064363e-05,2.7703406252625502e-05,2.895294186080436e-08,2.079078784759822e-06,1.4155912442826745e-05,1.4785348274895238,4.365425404801666,5.4613571295609695,3.957968595078743
b2329,0.00018338605621046706,0.0001333147836960405,0.00019363842350352055,0.00018561166941265207,0.00012713843530272537,0.0001324298701490737,0.00019347437140554877,0.00018014371203273866,0.00018312276011215245,7.844925856925213e-06,4.81545640162648e-07,1.1896445780471926e-05,8.134336494598814e-08,-0.4696553823804752,3.7125915003677825,3.773669338496953,4.322510103473656
b2330,0.00028118363492771675,0.0003112185940383739,0.0003408445064495807,0.00028459614088954013,0.0002235656877201688,0.00030915279501521044,0.00034055574012235336,0.0003194441886284435,0.00028077992618608035,1.347080979851418e-06,6.863410203983484e-07,1.3412296224458672e-06,2.051413455397995e-06,0.13680741784425088,3.4696706660253493,3.7298682975455346,3.6648523765486862
b2331,2.8022028606318598e-05,3.0360405707027338e-05,7.643666469370025e-05,2.836211006129385e-05,2.824182722523591e-05,3.0158880163072564e-05,7.637190690969187e-05,3.6779640375956114e-05,2.798179604474131e-05,7.947857760669957e-08,1.2752053730860773e-05,2.4439719622424947e-05,1.1411429203767338e-06,0.10602145956765163,3.4648095300610056,4.8951094888669875,5.5275537647567425
b2340,4.44373466060962e-05,5.462629026253289e-05,5.1403366086294683e-05,4.497664794296063e-05,4.3840587143275216e-05,5.42636932351539e-05,5.135981672301909e-05,4.815683458665675e-05,4.437354579036018e-05,1.0141889153731935e-06,1.0475136443391169e-07,9.966922161768366e-08,1.0987150504286397e-07,0.28821456738589823,4.306730152666386,4.499416845545811,4.283390556174096
b2343,5.003909562079553e-05,0.00013640831190826807,6.792334299147324e-05,5.064638100628431e-05,5.221100248093092e-05,0.00013550286421687232,6.786579776507965e-05,0.0001110222959786682,4.996725210710425e-05,4.952258118482561e-05,1.1451994858632042e-05,2.116401025913496e-05,2.6761407146195586e-05,1.4371957267628162,4.739953496350459,5.16340177896285,3.2418024581784373
b2344,1.3722327712917424e-05,1.562402818932156e-05,2.508510507347788e-05,1.3888864876940015e-05,1.0289245991245491e-05,1.5520319404597084e-05,2.5063852761872114e-05,1.829364248367588e-05,1.3702625913220839e-05,1.1296049286845765e-07,1.0157818500759294e-06,2.405770341395045e-06,6.345018977369441e-07,0.17763302211466758,4.373852529594384,5.226754816585064,5.371790138327118
b2346,0.00033969422167068466,0.0002724228915337545,0.00028524481647142474,0.00034381682488315884,0.0002611678780843837,0.0002706146096572918,0.00028500315466830196,0.00030642113456610427,0.0003392065064919294,7.555336997550814e-06,7.672947697820844e-07,2.861022538063374e-07,2.111720385806516e-06,-0.32799694950709224,3.6849615643206484,3.415522088423069,3.6788541335531733
b2366,6.59986543815577e-06,5.990938088396235e-06,1.0169425200750169e-05,6.679962845534149e-06,9.944196426904507e-06,5.951171588939214e-06,1.0160809578348554e-05,9.939920506317093e-06,6.590389696896176e-06,3.2978764282787016e-08,2.6094481852886203e-09,1.197983749730208e-06,6.906299268234153e-07,-0.14926289493743639,5.066450802691277,5.67277695630286,5.851814208775428
b2374,4.3979723466138194e-05,4.363721560813095e-05,2.7070213749285463e-05,4.451347098869982e-05,4.768129408978015e-05,4.3347561586476524e-05,2.7047279636944717e-05,3.2182109019418606e-05,4.391657968174763e-05,4.56525459305296e-09,4.5485903449201087e-07,3.6525750692770404e-06,1.8920913230174887e-06,-0.020887692537417735,4.82883431482241,4.111298593125028,3.96615729926131
b2375,1.2769886866183355e-05,1.4860817128535688e-05,1.3422950997715668e-05,1.2924865000219724e-05,8.388290097019736e-06,1.4762174367159565e-05,1.3411578960945769e-05,1.3857692553323035e-05,1.2751552531189388e-05,1.4790762773933242e-07,6.96539057282564e-09,7.30815378889158e-08,3.288070123086001e-08,0.20915949249329557,4.998268535108458,5.052821202212609,4.8187349065957665
b2379,1.61648339582318e-05,1.1980689926987547e-05,1.1569812253561547e-05,1.6361013911124624e-05,1.7539420197555322e-05,1.1901164802132881e-05,1.1560010211492651e-05,1.647213155992073e-05,1.6141625335945813e-05,6.195103386988841e-07,9.168011932554158e-07,7.473689556234772e-09,3.764825997103953e-10,-0.4417559072144446,5.385434419411169,4.885537716502856,4.980970672667725
b2388,0.00017553713234244513,0.00017720572647234888,0.00020385805217071546,0.00017766748929153988,0.00011487837851997908,0.00017602947471985746,0.00020368534191754384,0.00018272043684701536,0.00017528510531808917,6.89810479922873e-10,1.1358282156000328e-06,1.8866252025333415e-06,7.118244713132972e-08,0.004040772680841798,3.652594196017681,3.8509794266952646,3.9633529571604065
b2392,2.4173950268471564e-05,1.053379343247312e-05,3.1916231032536408e-06,2.446733060489544e-05,7.082969336129626e-06,1.0463872481090872e-05,3.188919133367135e-06,5.302794572303182e-06,2.4139242576305292e-05,4.948185452291094e-06,5.810804671312704e-07,3.5344141574961233e-06,1.1056007273337952e-05,-1.2080363788339081,6.110001676071828,3.1715071644382,3.878786872533695
b2393,2.630357405201401e-05,2.1224674852858165e-05,2.5011824296053616e-05,2.662279996746544e-05,1.705596781462778e-05,2.1083790235364553e-05,2.4990634068537668e-05,2.3393377696060796e-05,2.6265808757515955e-05,5.560427642860116e-07,5.353005929034879e-08,3.159285939408559e-07,2.0430734416101615e-07,-0.3191245982398989,4.623972606638809,4.533920584295251,4.926888581017382
b2395,3.3918249227150354e-06,8.70852578785023e-06,6.9136181935492776e-06,3.4329888502430434e-06,1.0519266090196063e-05,8.650720552525773e-06,6.9077609181764125e-06,4.393353333752592e-06,3.3869551180702804e-06,2.8405535729904273e-06,5.283170308370386e-07,2.0053389800867697e-07,1.233067548877048e-07,1.3507586018833564,4.80670987163024,5.81668563252569,4.926275047006776
b2399,1.5682335786137397e-05,1.3146290194289227e-05,7.504338621429558e-06,1.5872660035908432e-05,7.407736168481594e-06,1.3059028077044917e-05,7.49798088275114e-06,8.922733481850344e-06,1.565981990946567e-05,2.327838177122435e-07,1.2631775102353786e-07,1.4381492902420343e-06,1.8104696260782273e-06,-0.2640929281163835,5.396935426503498,4.316188336320483,4.41410794823488
b2400,0.00048550091910567046,0.0005949244675290597,0.0006840804253760618,0.0004913930642205337,0.0005819568017286005,0.0005909754927331449,0.000683500866696881,0.000639965010094675,0.00048480386230445995,1.070728904126769e-05,1.454075114046727e-06,6.28905925843012e-06,2.0487071652817925e-05,0.2836242774438098,3.159449376111472,3.6367378298280526,3.4267232323780634
b2410,1.3261469426187589e-05,1.4860817128535688e-05,1.4986912774456088e-05,1.3422413513460084e-05,8.388290097019736e-06,1.4762174367159565e-05,1.4974215736139594e-05,1.5198084569636901e-05,1.3242429302690815e-05,8.187880550179851e-08,1.4808100878080518e-09,4.3155971597053533e-10,1.125913260681875e-07,0.15466459520411036,4.9315960949605255,5.090655212221815,4.928946242283422
b2411,4.657860080431913e-05,5.085238760798246e-05,4.425774220085308e-05,4.7143888869462015e-05,5.8708150441129776e-05,5.051484089754026e-05,4.4220246670120195e-05,4.071286666284551e-05,4.651172568791085e-05,1.6182420264665057e-07,1.459152716552458e-07,4.526125627205948e-07,4.600644870151192e-07,0.1170400011530166,4.3547442389427715,4.263603322688704,4.23699715742147
b2412,0.00012001142531152725,7.70680328183174e-05,6.072416420856645e-05,0.00012146791016160677,7.074248385823826e-05,7.655647255179432e-05,6.067271818687429e-05,6.72213658923283e-05,0.00011983911919027321,9.038356836042476e-06,3.358118817239282e-07,1.8827383222178913e-06,1.4474420016990478e-05,-0.6485754973858686,4.39985033017172,3.3996177357114163,3.9534914939777455
b2414,0.012040821404459355,0.014705745840297256,0.013429057130461672,0.012186951440933673,0.012160640404335767,0.014608132407251445,0.013417679920524849,0.012545160679335834,0.012023533823485049,0.0002560864129980654,2.974897605899536e-05,5.813353133400645e-05,5.213561628081287e-06,0.27883793332795825,1.840077883722266,1.980098617032585,1.7762941890376567
b2416,0.0025350134494439287,0.0025254884572781977,0.002717906634665272,0.002565778925933177,0.0019515860978589201,0.0025087248329704144,0.0027156040013477678,0.0029103213344427448,0.002531373809854059,1.3678285237447851e-07,6.655746561938514e-06,6.982734915628782e-06,2.216213063340692e-05,-0.015039162597476619,2.6837966073747364,2.766895635481861,2.7204809546317597
b2417,0.004548209487325835,0.0051879489165999985,0.0038819552372935835,0.004603407550310941,0.0032209802825626643,0.0051535124786447105,0.003878666412227834,0.003886390628632703,0.004541679406265823,3.860201019799045e-05,2.532899911512898e-09,0.0001811838841018383,5.89890658979509e-05,0.18025735968263046,2.458726391144049,2.212807700276694,2.038356117954981
b2418,0.00010647916760203095,5.3932458721151286e-05,0.0001425280552834337,0.00010777142201913219,8.542453652910364e-05,5.357446719147674e-05,0.00014240730431848558,0.00012712130023814712,0.00010632629038791372,1.6105643944267737e-05,8.644458177477872e-07,4.9796778682705456e-05,1.6415640967487296e-06,-0.9909536959753584,3.806097644252201,4.209368905950004,5.321667402287067
b2421,0.0004139524968314241,0.0005362927706262148,0.000468351093935328,0.0004189763146781208,0.0005045477009578614,0.0005327329798459999,0.0004679543029567747,0.00046112365372002003,0.0004133581655089913,1.5611584991923185e-05,5.605482837742117e-08,4.5518141523684516e-06,2.052214515482363e-06,0.3639473758576681,3.3782776230525595,3.5389993692975867,3.1975516639132993
b2422,0.00017644273449117943,0.00018656718639500097,0.0002164018010493048,0.0001785840820255989,0.00016658732863992167,0.00018532879537726626,0.00021621846362677942,0.00019627991904238177,0.00017618940725067116,2.2009665421297516e-07,9.659293810202374e-07,2.2404876102342594e-06,8.491334619579072e-07,0.07088703241285899,3.63803111400067,3.9151401278283195,3.94879585782636
